id,callsign,airline_iata,airline_icao,origin,destination,aircraft_code,registration,latitude,longitude,altitude,ground_speed,heading,vertical_speed,on_ground,squawk,time
3b34e935,HVN781,VN,HVN,SGN,MEL,A359,VN-A893,-31.8017,134.7757,41000,503,135,0,0,,1752268041
3b34e936,N3804C,,,,,UH1,N58HJ,38.6465,-105.6871,9600,95,107,-384,0,,1752268013
3b34e948,UAL997D,,UAL,ACC,,B788,N29907,30.6491,-44.105,38000,485,306,0,0,,1752267534
3b34e94e,FFT3232,F9,FFT,LAS,CLE,A320,N236FR,41.4137,-81.8377,0,0,258,0,1,,1752268038
3b34e998,BAW2039,BA,BAW,LGW,MCO,B772,G-VIIO,44.0933,-70.7406,40000,437,215,0,0,,1752268041
3b34e9a0,ACA760,AC,ACA,SFO,YUL,BCS3,C-GTZH,45.4567,-73.7542,0,0,118,0,1,,1752268016
3b34e9d3,JST30,JQ,JST,BKK,MEL,B788,VH-VKB,-31.2857,127.5314,38975,550,124,0,0,,1752268039
3b34e9f4,N428P,,,YYT,SNN,E55P,N428P,52.802,-8.714,2650,160,210,-448,0,,1752268040
3b34ea07,CES2076,MU,CES,SVO,PKX,A333,B-5953,39.4881,115.7527,7600,298,135,-1024,0,,1752268026
3b34ea08,ANA871,NH,ANA,HND,CGK,B788,JA829A,-4.2234,108.0311,32150,494,222,-1600,0,,1752268041
3b34eaad,AFR257,AF,AFR,SIN,CDG,B77W,F-GSQG,25.2407,55.3598,34000,521,282,0,0,,1752268041
3b34eae8,AFR378P,AF,AFR,CDG,DTW,B789,F-HRBA,49.9268,-76.6726,37975,508,229,64,0,,1752268041
3b34edf3,DLH1HT,LH,DLH,MUC,IAD,A388,D-AIMC,48.9353,-64.8326,38000,472,227,0,0,,1752268041
3b34edf5,ACA741,AC,ACA,YYZ,SFO,BCS3,C-GUAC,37.6185,-122.3812,0,0,202,0,1,,1752268037
3b34ee00,AAL167,AA,AAL,JFK,HND,B789,N821AN,67.7606,-143.4606,38000,495,258,0,0,,1752268041
3b34ee42,N658M,,,JAC,JAC,B58T,N658M,44.4547,-119.1879,14200,188,273,64,0,,1752268040
3b34ee5a,CLX7355,CV,CLX,LUX,NRT,B748,LX-VCH,43.5306,76.2894,33000,478,89,0,0,,1752268041
3b34ee68,REU974,UU,REU,CDG,RUN,B77W,F-OLRE,27.7032,30.4949,31000,500,144,0,0,,1752268039
3b34eeb8,AFR82U,AF,AFR,CDG,SFO,A359,F-HUVM,60.4046,-82.9124,40000,449,258,0,0,,1752268039
3b34ef4b,ETH519,ET,ETH,ATL,ADD,B788,ET-ASH,42.3001,-13.0637,37000,513,106,-64,0,,1752268041
3b34ef81,N160ME,,,,,C172,N160ME,43.4427,-116.7623,4975,80,295,-192,0,,1752268040
3b34f05c,N999WB,,,,,C172,N999WB,37.658,-84.4489,2500,93,106,192,0,,1752268041
3b34f07d,CRK017,HX,CRK,HKG,SYD,A333,B-LHR,-18.2275,139.1274,37000,499,140,64,0,,1752268040
3b34f08d,RAM216,AT,RAM,CMN,DOH,B789,CN-RAM,25.6322,49.205,31400,484,94,-768,0,,1752268040
3b34f0c8,AMX006,AM,AMX,CDG,MEX,B789,XA-DHM,45.857,-72.4059,36000,464,227,-64,0,,1752268040
3b34f0d7,QFA84,QF,QFA,SIN,SYD,A332,VH-EBJ,-33.4754,142.8088,39000,511,106,0,0,,1752268040
3b34f0e0,JBU1833,B6,JBU,BOS,SFO,A321,N964JT,37.6141,-122.3843,0,0,275,0,1,,1752268038
3b34f166,ACI500,SB,ACI,NOU,BKK,A339,F-ONET,-3.0198,122.1783,38000,482,308,0,0,,1752268041
3b34f173,AMX039,AM,AMX,MAD,GDL,B789,XA-ADD,41.1461,-63.8052,37000,437,271,0,0,,1752268041
3b34f17e,IBE03FT,IB,IBE,MAD,SJU,A332,EC-MMG,24.4214,-57.234,37000,480,236,0,0,,1752268041
3b34f18c,ANA885,NH,ANA,HND,KUL,B788,JA808A,4.5679,101.4133,32000,482,240,0,0,,1752268041
3b34f1ea,UAE4PV,EK,UAE,MXP,JFK,A388,A6-EUA,49.4225,-61.9622,40000,459,231,0,0,,1752268041
3b34f1ec,N802MP,,,,,AT8T,N802MP,34.0137,-101.3465,2900,129,78,-448,0,,1752268040
3b34f1f9,CPA2068,CX,CPA,FRA,HKG,B748,B-LJJ,41.3855,75.8596,35025,527,85,512,0,,1752268041
3b34f204,BAW71K,BA,BAW,LHR,PDX,B78X,G-ZBLL,67.3045,-90.9634,38004,476,241,0,0,,1752268039
3b34f241,SIA7395,SQ,SIA,AMS,SHJ,B744,9V-SFK,23.3443,49.1186,35000,476,98,0,0,,1752268040
3b34f2a3,CGDYJ,,,,,AS21,C-GDYJ,43.3263,-80.1738,839,1,45,0,0,,1752268036
3b34f2ab,HAL1,HA,HAL,LAX,HNL,B789,N782HA,21.3253,-157.9662,275,143,90,-832,0,,1752268033
3b34f2c7,N99DC,,,,,P28S,N99DC,38.412,-100.5629,12500,153,271,0,0,,1752268007
3b34f30b,ANA11,NH,ANA,ORD,NRT,B77W,JA787A,59.122,-120.8817,32000,425,284,0,0,,1752268040
3b34f325,DAL307,DL,DAL,DTW,HNL,B763,N1603,29.5091,-137.563,36000,460,251,0,0,,1752268041
3b34f3af,FIN67,AY,FIN,HEL,KIX,A359,OH-LWP,43.572,71.9997,37000,503,87,0,0,,1752268041
3b34f3d0,VIR153,VS,VIR,LHR,JFK,A35K,G-VTEA,50.2731,-62.5114,38000,478,229,-64,0,,1752268040
3b34f3f4,IBE0153,IB,IBE,MAD,BOG,A359,EC-NVR,22.278,-54.6035,40000,454,233,0,0,,1752268041
3b34f418,TGW808,TR,TGW,SIN,NRT,B789,9V-OJB,34.9047,140.1693,14275,350,35,-1664,0,,1752268040
3b34f4f1,QTR48N,QR,QTR,LHR,DOH,B77W,A7-BEX,25.3239,51.6987,7375,308,167,-1152,0,,1752268041
3b34f513,AFR174,AF,AFR,CDG,MEX,A359,F-HTYQ,46.1026,-71.8417,38000,449,228,0,0,,1752268040
3b34f519,N999VP,,,,,EV97,N999VP,41.4756,-88.5022,2475,61,125,64,0,,1752268041
3b34f538,N1934Y,,,SGH,,M20P,N1934Y,37.9569,-81.0665,5375,140,118,128,0,,1752267971
3b34f54c,BOX456,3S,BOX,FRA,ATL,B77L,D-AALV,50.2176,-66.8038,34000,477,226,0,0,,1752268040
3b34f595,TAM8126,LA,LAN,GRU,MCO,B789,CC-BGY,15.6367,-73.142,38000,448,326,0,0,,1752268036
3b34f5e2,AEA071,UX,AEA,MAD,CCS,B789,EC-NCY,20.8753,-53.1431,37992,457,235,0,0,,1752268041
3b34f60a,CMP364,CM,CMP,EZE,PTY,B39M,HP-9902CMP,3.821,-76.5862,36000,453,328,64,0,,1752268041
3b34f6ca,LAN502,LA,LAN,SCL,MIA,B788,CC-BBC,8.5892,-79.5679,39975,483,1,-64,0,,1752268041
3b34f6db,RNA433,RA,RNA,KTM,NRT,A332,9N-ALZ,30.1005,113.152,39100,481,57,0,0,,1752268041
3b34f6ee,ETH3691,ET,ETH,EHU,ADD,B77L,ET-AWE,16.1073,59.7347,32000,521,254,0,0,,1752268041
3b34f76b,HK5455,,,VUP,,B06,HK-5455,10.5937,-74.4499,2450,98,29,256,0,,1752268041
3b34f7a0,CFAFB,,,YEG,,C172,C-FAFB,53.2839,-113.5582,2800,77,314,-448,0,,1752268040
3b34f80b,BAW16,BA,BAW,SIN,LHR,B789,G-ZBKP,22.2549,54.3295,37975,533,274,-64,0,,1752268041
3b34f81d,N7746G,,,TPL,ERV,C182,N7746G,30.8729,-97.8881,3400,119,73,448,0,,1752268041
3b34f82e,AAL31,AA,AAL,LAX,HNL,A21N,N451AN,20.875,-156.0913,34025,440,262,0,0,,1752268041
3b34f832,QTR78M,QR,QTR,FRA,ORD,B77L,A7-BFA,52.7344,-67.178,36000,464,247,0,0,,1752268041
3b34f842,ETH553,ET,ETH,YYZ,ADD,A359,ET-AZN,40.3534,-4.1614,38000,518,103,0,0,,1752268041
3b34f8a0,KLM757,KL,KLM,AMS,PTY,B77W,PH-BVP,30.8293,-53.2131,34000,539,234,0,0,,1752268039
3b34f92e,UAL761,UA,UAL,MUC,DEN,B789,N28987,62.0264,-76.1332,32000,456,255,0,0,,1752268036
3b34f93d,BAW34,BA,BAW,KUL,LHR,B789,G-ZBKR,22.2861,53.9091,37975,540,274,-64,0,,1752268040
3b34f940,SVA883,SV,SVA,CAN,JED,B789,HZ-ARC,22.9768,60.7884,36000,526,261,-64,0,,1752268041
3b34f9b7,VIR49,VS,VIR,LHR,MCO,A339,G-VEII,45.3501,-69.2071,38000,439,208,-64,0,,1752268040
3b34fa50,DAL392,DL,DAL,LAX,DCA,B752,N722TW,38.8525,-77.0413,0,0,199,0,1,,1752268038
3b34fa62,GTI4531,5Y,BOE,ANC,CHS,BLCF,N780BA,38.4712,-88.0407,35000,503,99,0,0,,1752268041
3b34fa79,AFL862,SU,AFL,KZN,SYX,A333,RA-73789,29.3707,104.8566,37100,455,169,0,0,,1752268026
3b34fab3,UAE323,EK,UAE,ICN,DXB,A388,A6-EES,23.2124,79.2683,40000,504,271,-64,0,,1752268041
3b34faf0,RCH664,RC,RCH,CHS,,C17,99-0169,31.5975,-79.2162,24975,466,330,-1920,0,,1752268041
3b34fb39,VIR117F,VS,VIR,LHR,MIA,B789,G-VWOO,38.4103,-60.4212,38000,467,232,0,0,,1752268036
3b34fb77,AFL5806,SU,RSY,SVO,KHV,A333,RA-73685,52.9237,126.9699,37000,497,128,-64,0,,1752268040
3b34fbac,KLM897,KL,KLM,AMS,PEK,B789,PH-BHN,43.9856,74.3384,36975,515,95,-64,0,,1752268041
3b34fbc3,NBT31D,N0,NBT,CDG,LAX,B789,LN-FNE,60.8795,-80.9159,37992,452,251,0,0,,1752268039
3b34fbc9,AAL1844,AA,AAL,DFW,PBI,A321,N916US,26.6849,-80.1051,0,0,182,0,1,,1752268017
3b34fc23,DAL328,DL,DAL,SEA,MCO,A21N,N539DN,28.4236,-81.3037,0,18,89,0,1,,1752268042
3b34fc52,FIN73,AY,FIN,HEL,NRT,A359,OH-LWF,68.9495,-167.7427,38000,486,182,0,0,,1752268041
3b34fcb9,AAR762,OZ,AAR,CGK,ICN,A359,HL8079,31.8446,125.1635,35000,495,10,64,0,,1752268040
3b34fd04,KLM635,KL,KLM,AMS,LAS,B772,PH-BQF,60.1694,-82.3237,36000,446,236,0,0,,1752268039
3b34fd1e,AFR52K,AF,AFR,CDG,IAD,A359,F-HTYR,46.2526,-69.41,40000,465,220,0,0,,1752268041
3b34fd2c,ACA857,AC,ACA,LHR,YYZ,B77W,C-FIUV,48.0636,-74.3884,36000,468,221,0,0,,1752268040
3b34fdcb,BAW9CG,BA,BAW,LHR,PHX,A35K,G-XWBN,53.4247,-77.044,38000,490,243,0,0,,1752268041
3b34fdeb,AT6T,,,,,AT6T,,32.6639,-102.0408,3100,109,81,512,0,,1752268028
3b34fdfd,THY163,TK,THY,SGN,IST,A359,TC-LGL,36.5415,63.6888,38000,456,307,0,0,,1752268041
3b34fe1a,AAL693,AA,AAL,PHX,HNL,A21N,N444UW,22.7553,-153.3578,35000,429,251,0,0,,1752268041
3b34fe64,LOT2005,LO,LOT,WRO,ICN,B789,SP-LSD,47.0706,80.6852,37075,527,96,-64,0,,1752268041
3b34ff17,CMB565,,CKS,YQX,,B744,N706CK,47.0618,-122.6921,3750,268,175,0,0,,1752268041
3b34ff33,JAL724,JL,JAL,KUL,NRT,B763,JA619J,33.5483,138.5589,37000,512,55,0,0,,1752268041
3b34ff61,SIA636,SQ,SIA,SIN,HND,B77W,9V-SWU,35.0612,139.6821,8925,296,36,-1536,0,,1752268040
3b34ffe9,N77206,,,HOM,,C206,N77206,59.6136,-151.6854,1600,132,69,-256,0,,1752268041
3b34ffea,BOX466,3S,BOX,FRA,DFW,B77L,D-AALH,53.5806,-69.8044,34000,476,235,0,0,,1752268041
3b350009,KLM888,KL,KLM,HKG,AMS,B789,PH-BHC,47.7857,70.326,36000,472,272,-64,0,,1752268037
3b35001b,QTR710,QR,QTR,IAD,DOH,A359,A7-AMJ,46.3631,-6.3971,39000,483,95,0,0,,1752268040
3b35003e,DAL506,DL,DAL,SEA,MIA,A21N,N541DE,25.7795,-80.4721,2600,215,87,-1024,0,,1752268041
3b3500ba,IBE6118,IB,IBE,SCL,MAD,A359,EC-NMZ,4.5772,-40.1875,39008,496,23,0,0,,1752268039
3b350183,N51PG,,,UST,,P32R,N51PG,42.0298,-72.2177,6900,155,42,0,0,,1752268041
3b350188,AAL125,AA,AAL,MAD,ORD,B788,N875BD,48.8641,-66.1461,39975,486,245,0,0,,1752268040
3b35018a,XAX523,D7,XAX,HND,KUL,A333,9M-XXE,5.2046,106.2072,40000,451,191,0,0,,1752268040
3b3501ad,EJA520,EJ,EJA,PHX,,C68A,N520QS,43.8625,-92.3539,45000,428,85,0,0,,1752268041
3b3501b6,KAL285,KE,KAL,ICN,ANC,B77L,HL8043,56.7126,-176.523,35000,487,60,0,0,,1752268041
3b3501ce,MXD713,OD,BTK,KUL,DXB,B38M,9M-LRH,23.4223,58.0849,40000,475,302,0,0,,1752268041
3b3501d3,CAL061,CI,CAL,TPE,FRA,A359,B-18917,31.3611,74.4854,38000,467,282,-64,0,,1752268040
3b3501d4,TS806,TS,,SKF,MAF,H60,,31.7584,-105.2833,6575,114,275,256,0,,1752268039
3b3501e5,THA640,TG,THA,BKK,NRT,A359,HS-THN,35.6071,140.5213,4125,164,329,-896,0,,1752268041
3b3501e9,AAL2407,AA,AAL,CLT,SEA,A21N,N954XV,47.4463,-122.2987,0,0,222,0,1,,1752268034
3b3501fd,EIN119,EI,EIN,DUB,IAD,A21N,EI-LRF,44.2905,-71.5509,32000,434,213,0,0,,1752268041
3b35022e,N38211,,,,,P28A,N38211,48.3226,-103.3969,3900,93,358,-320,0,,1752268041
3b35025f,ACA026,AC,ACA,PVG,YVR,B789,C-FEGI,52.5084,-179.09,37000,532,81,-64,0,,1752268041
3b35027f,N9895Q,,,,,C172,N9895Q,39.5496,-76.154,2200,76,86,512,0,,1752268040
3b35028a,HAL7,HA,HAL,LAS,HNL,A332,N383HA,21.3303,-157.9266,0,0,45,0,1,,1752268025
3b3502b0,LOT3,LO,LOT,WAW,ORD,B789,SP-LSA,56.613,-64.3931,37975,500,237,0,0,,1752268041
3b350303,N233WR,,,HOM,,C206,N233WR,59.6372,-151.5756,1350,128,65,-384,0,,1752268041
3b35032f,N6753P,,,MDH,,PA24,N6753P,42.9115,-102.3336,9950,144,298,384,0,,1752268040
3b350330,CFSST,,,,,C182,C-FSST,42.9092,-79.702,6900,102,62,704,0,,1752268040
3b350368,AAL3102,AA,AAL,DFW,BOS,A321,N557UW,42.3601,-71.0183,0,0,22,0,1,,1752268039
3b35038d,AFR92T,AF,AFR,CDG,MIA,A359,F-HTYK,33.3649,-51.0271,39000,514,262,0,0,,1752268039
3b3503a2,AAL1339,AA,AAL,ORD,FCA,A319,N753US,48.307,-114.254,0,0,123,0,1,,1752268041
3b3503ef,SBI3045,S7,SBI,DME,HTA,A20N,RA-73492,52.0271,113.2967,0,9,241,0,1,,1752268041
3b35043b,THY170,TK,THY,IST,HKG,A359,TC-LGZ,27.4102,80.3722,39000,498,114,0,0,,1752268040
3b350442,CLF944A,,CLF,LTN,LCA,E550,G-LZRI,34.8849,33.6294,0,1,219,0,1,,1752268041
3b3504c3,SWA490,WN,SWA,LAS,HNL,B38M,N8757L,22.6775,-153.6835,36000,433,251,0,0,,1752268041
3b3504f0,AAL1988,AA,AAL,CLT,LAX,A21N,N421UW,33.9416,-118.405,0,0,84,0,1,,1752268042
3b3504f1,ACA843,AC,ACA,FRA,YYZ,A333,C-GKUG,53.9113,-65.5353,38000,475,237,64,0,,1752268041
3b3504fe,EJA131,EJ,EJA,APA,LAS,GL5T,N131QS,36.0812,-115.1702,0,0,320,0,1,,1752268037
3b350565,AUA87,OS,AUA,VIE,JFK,B789,OE-LPL,53.0624,-59.2815,37975,474,235,-64,0,,1752268041
3b3505b2,UPS3,5X,UPS,DWC,CGN,B748,N634UP,50.165,8.4733,20800,318,340,-1408,0,,1752268041
3b3505c5,ASA825,AS,ASA,SEA,OGG,B39M,N733AL,20.8943,-156.4341,0,3,216,0,1,,1752268041
3b3505c6,UAL941,UA,UAL,LHR,EWR,B763,N671UA,48.8784,-68.6025,36000,456,224,0,0,,1752268041
3b3505dc,BAW187,BA,BAW,LHR,AUS,B788,G-ZBJM,47.5485,-67.0306,40000,483,226,-64,0,,1752268040
3b3505e5,HAL35,HA,HAL,PHX,HNL,A332,N388HA,21.2701,-157.9408,6875,258,245,-1664,0,,1752268041
3b3505fd,UAL2313,UA,UAL,SJO,SFO,B38M,N47332,36.4983,-121.7015,23475,406,327,-2176,0,,1752268040
3b350642,N781FA,,,,,AT8T,N781FA,35.4938,-90.5841,350,122,268,128,0,,1752268041
3b350652,GA6C,,,,,GA6C,,41.0704,-73.7062,0,0,61,0,1,,1752268042
3b35066d,GL7T,,,,,GL7T,,18.4417,-65.9995,0,0,67,0,1,,1752268038
3b350676,UAE232,EK,UAE,IAD,DXB,A388,A6-EDO,46.4998,-8.0156,38225,484,91,192,0,,1752268041
3b35069a,,,RCH,BAD,,B52,61-0008,31.2659,-93.3153,23000,305,260,0,0,,1752268041
3b3506ba,N3050Y,,,,,C182,N3050Y,35.9357,-119.2094,9500,117,166,-512,0,,1752268041
3b3506e1,AIC116,AI,AIC,JFK,BOM,B77W,VT-AER,47.5787,-4.4721,33000,483,100,0,0,,1752268040
3b3506e9,RCH1825,RC,RCH,RMS,,C5M,85-0004,47.912,-57.2979,36000,399,234,0,0,,1752268040
3b350707,,,,CGH,,R44,PS-REC,-23.5394,-46.5685,2800,78,259,640,0,,1752268041
3b3507cb,CGMWI,,,YOO,,C172,C-GMWI,44.0373,-78.9387,2850,108,164,-768,0,,1752268040
3b3507d4,LVS069,,,,,SIRA,LV-S069,-35.4138,-62.466,425,65,304,832,0,,1752268041
3b350809,N1939C,,,,,J3,N1939C,35.0569,-92.6312,2600,66,319,384,0,,1752268040
3b35082f,CFG2363,DE,CFG,BKK,FRA,A339,D-ANRF,37.8283,60.9904,38000,440,285,0,0,,1752268041
3b350878,AEA051,UX,AEA,MAD,HAV,B789,EC-OGY,30.2864,-59.1696,36996,529,248,0,0,,1752268041
3b350886,BAW223N,BA,BAW,LHR,BNA,B772,G-VIIK,46.569,-68.5083,38000,438,225,0,0,,1752268041
3b3508d6,MXD171,OD,BTK,DPS,SYD,B38M,9M-LRD,-33.9484,151.1745,0,24,348,0,1,,1752268041
3b3508dd,THY20,TK,THY,IST,ICN,B77W,TC-LJF,44.0747,91.23,35100,542,107,0,0,,1752268026
3b3508f7,AAR752,OZ,AAR,SIN,ICN,A359,HL8308,36.6409,127.5628,23225,415,9,-1024,0,,1752268041
3b350929,BAW7TG,BA,BAW,LHR,ATL,B772,G-VIIJ,47.4988,-67.1095,38000,464,226,0,0,,1752268041
3b350977,ANA849,NH,ANA,HND,BKK,B789,JA882A,13.6902,100.7416,0,19,14,0,1,,1752268041
3b35099c,CGOCH,,,,,P28A,C-GOCH,43.4385,-79.8445,0,0,129,0,1,,1752268019
3b3509de,JBU1734,B6,JBU,SFO,BOS,A321,N967JT,40.7689,-83.5059,35000,475,62,0,0,,1752268040
3b350a13,UAE313,EK,UAE,HND,DXB,B77W,A6-EQK,22.2673,91.7457,32000,498,277,0,0,,1752268041
3b350a85,N485LF,,,,,EC45,N485LF,40.2744,-75.6252,2425,118,134,128,0,,1752268040
3b350ad0,ETH509,ET,ETH,JFK,ADD,B789,ET-AXS,39.888,-2.4803,37975,528,107,0,0,,1752268041
3b350ad5,LNI709,JT,LNI,UPG,SUB,B739,PK-LSV,-7.3752,112.7913,0,0,8,0,1,,1752268038
3b350b40,KLM643,KL,KLM,AMS,JFK,B78X,PH-BKM,47.8658,-66.643,38000,482,222,-64,0,,1752268041
3b350baa,BAW32,BA,BAW,HKG,LHR,A35K,G-XWBP,47.3191,77.022,36000,476,278,0,0,,1752268041
3b350c02,KLM617,KL,KLM,AMS,BOS,A332,PH-AOC,48.9096,-64.8265,40000,463,228,0,0,,1752268041
3b350c7d,,,,,,UH1,N502HQ,49.2256,-122.6585,700,94,113,1152,0,,1752268041
3b350c85,UAE34E,EK,UAE,ATH,EWR,B77W,A6-EPX,57.6468,-38.6411,36000,483,259,0,0,,1752268041
3b350c8b,AAL51Q,,AAL,LAS,JFK,B738,N856NN,40.6495,-73.797,0,0,89,0,1,,1752268042
3b350d30,ASA807,AS,ASA,SEA,KOA,B38M,N801AK,32.8684,-145.2141,36000,454,220,0,0,,1752268041
3b350d37,UAL939,UA,UAL,LHR,SFO,B789,N26970,63.7313,-81.4067,37996,453,243,0,0,,1752268036
3b350db5,AVA017,AV,AVA,MAD,MDE,B788,N784AV,28.989,-57.7941,40000,513,243,0,0,,1752268039
3b350dcc,CPA271,CX,CPA,HKG,AMS,A35K,B-LXE,47.7845,73.8757,38000,473,272,0,0,,1752268041
3b350def,UAL1215,UA,UAL,ORD,ANC,B38M,N17359,60.807,-148.7858,17475,408,290,-2112,0,,1752268041
3b350e04,MAU53,MK,MAU,LGW,MRU,A359,3B-NBQ,18.4622,39.0053,38000,489,183,0,0,,1752268041
3b350e0e,AAL181,AA,AAL,NAP,ORD,B788,N808AN,56.0686,-53.5812,37975,499,243,0,0,,1752268041
3b350eab,N409LP,,,,,C172,N409LP,40.5438,-74.7993,1200,101,263,-64,0,,1752268039
3b350ec3,ETH501,ET,ETH,IAD,ADD,A35K,ET-BAX,41.6185,-10.1443,36000,534,108,0,0,,1752268041
3b350ee2,KLM843,KL,KLM,AMS,BKK,B77W,PH-BVN,37.8083,66.8818,35000,527,148,0,0,,1752268040
3b350f20,UAL331,UA,UAL,CDG,IAD,B764,N76062,48.5762,-65.4217,36000,459,227,0,0,,1752268040
3b350f43,THY69,TK,THY,BKK,IST,A333,TC-JOE,24.3621,61.151,36000,488,257,0,0,,1752268041
3b350f53,AAL1188,AA,AAL,BOS,LAX,A321,N105NN,37.1821,-108.711,36000,425,246,0,0,,1752268041
3b350f6d,JAL726,JL,JAL,CGK,NRT,B789,JA861J,29.2192,135.1414,38996,494,32,0,0,,1752268039
3b350fa0,N730HA,,,QSV,,C172,N730HA,38.6912,-85.5746,3500,100,119,-448,0,,1752268039
3b350fa6,GTI8573,5Y,GTI,HNL,UAM,B763,N662GT,17.0968,157.9483,34000,464,257,0,0,,1752268041
3b350fac,BAW12,BA,BAW,SIN,LHR,B77W,G-STBH,21.056,61.9543,34000,522,297,0,0,,1752268036
3b350fbd,N9UZ,,,EOH,BOG,BE9L,N9UZ,5.348,-75.3902,13200,226,288,-384,0,,1752268041
3b350fd2,QTR8954,QR,QTR,DOH,HAN,B77L,A7-BFN,21.797,97.9302,41000,460,93,0,0,,1752268041
3b350fdb,QTR934,QR,QTR,DOH,MNL,B77W,A7-BES,15.0133,97.2317,33000,490,117,0,0,,1752268041
3b351029,SVA020,SV,SVA,JFK,JED,B77W,HZ-AK39,40.4576,-5.056,34000,524,97,0,0,,1752268040
3b35103a,SDM6283,SU,SDM,SVO,UUS,B773,RA-73280,55.7017,129.189,33000,499,139,0,0,,1752268041
3b35104f,N53392,,,,,P32R,N53392,33.939,-80.9418,925,114,305,-512,0,,1752268040
3b351080,QTR964,QR,QTR,DOH,DPS,B77W,A7-BAN,7.353,94.7538,35000,484,115,0,0,,1752268040
3b3510a1,N976T,,,,,BE33,N976T,37.3433,-89.463,8500,139,190,-192,0,,1752268041
3b3510da,EIN953,EI,EIN,DUB,SEA,A332,EI-DUO,63.6443,-89.2425,38000,443,247,0,0,,1752268041
3b3510f1,THY55,TK,THY,SIN,IST,B77W,TC-JJF,23.7726,59.5725,34000,517,291,0,0,,1752268040
3b3510f2,N739CB,,,MMV,,C82R,N739CB,44.8834,-117.9603,12800,145,111,0,0,,1752268040
3b3510f8,AEA176,UX,AEA,LIM,MAD,B789,EC-NGS,17.1857,-47.8301,37000,508,44,0,0,,1752268041
3b3511e0,SVA122,SV,SVA,LHR,RUH,B77W,HZ-AK42,25.5618,45.3314,25125,472,116,-2304,0,,1752268041
3b351253,ASL989,JU,ASL,CAN,BEG,A332,YU-ARE,47.636,74.6188,38000,461,273,64,0,,1752268041
3b351285,ETH575,ET,ETH,ORD,ADD,B788,ET-AOU,43.0339,-17.0012,37004,547,104,0,0,,1752268041
3b351332,LOT4TL,LO,MMZ,WAW,JFK,B772,CS-TSX,56.4942,-57.2948,36000,500,218,0,0,,1752268041
3b351346,ASA916,AS,ASA,SEA,MCO,B39M,N962AK,28.4272,-81.3126,0,0,250,0,1,,1752267972
3b3513c9,THY8VP,TK,THY,IST,ZNZ,B38M,TC-LCI,7.1731,38.8776,37000,458,161,0,0,,1752268036
3b3513cc,CFBFY,,,,,C172,C-FBFY,49.1243,-122.2876,3300,108,60,0,0,,1752268040
3b3513e4,THY4BT,TK,THY,IST,JRO,B38M,TC-LCM,5.2825,37.7663,36000,462,195,0,0,,1752268041
3b3513f4,ACA1034,AC,ACA,YVR,MIA,B38M,C-GEMV,25.4269,-81.1432,15750,381,98,-1984,0,,1752268041
3b35141b,AAL2161,AA,AAL,SFO,PHL,A21N,N440AN,40.5686,-77.4659,16925,362,131,-64,0,,1752268041
3b351453,THY27,TK,THY,PVG,IST,B77W,TC-LJD,44.6155,72.7855,34000,491,249,0,0,,1752268040
3b351463,IGO012,6E,IGO,IST,DEL,B77W,TC-LKE,23.0603,60.2074,35000,483,89,0,0,,1752268041
3b35146f,B350,,,,,B350,,46.5356,-112.2538,12850,203,26,-832,0,,1752268041
3b351485,AAL234,AA,AAL,SFO,JFK,A321,N109NN,41.2257,-74.0881,20000,400,186,-256,0,,1752268041
3b351491,RAM200N,AT,RAM,CMN,JFK,B789,CN-RHA,39.4694,-62.6737,41004,446,282,0,0,,1752268041
3b351498,MFX615,C6,MFX,TAS,HFE,B763,UK67020,33.1305,115.4702,20700,380,137,64,0,,1752268041
3b3514ce,N738QP,,,SUS,,C172,N738QP,38.8214,-90.577,2625,83,183,-64,0,,1752268041
3b3514d4,BAW33K,BA,BAW,LHR,JFK,B77W,G-STBJ,48.188,-66.0443,36000,464,226,0,0,,1752268040
3b3514e1,N8712Y,,,SRC,,PA30,N8712Y,43.5835,-101.9907,7925,124,286,0,0,,1752268041
3b3514f9,DAL4,DL,DAL,LHR,JFK,A339,N426DZ,49.7628,-64.6093,38000,465,215,0,0,,1752268040
3b35153d,AEA033,UX,AEA,MAD,PUJ,B789,EC-NBX,29.2841,-57.139,36996,539,243,0,0,,1752268041
3b351542,SIA322,SQ,SIA,SIN,LHR,A388,9V-SKT,31.0519,69.9225,37850,482,308,128,0,,1752268041
3b351555,N73910,,,QQT,QQT,C172,N73910,33.0571,-96.5903,3500,76,170,-64,0,,1752268040
3b35155c,AFR346J,AF,AFR,CDG,YUL,B77W,F-GSQP,47.9702,-65.1234,36000,466,230,0,0,,1752268041
3b351589,TUI95K,X3,TUI,SID,MUC,B38M,D-AMAA,48.2764,12.0545,7950,278,83,-1216,0,,1752268040
3b3515ba,DLH404,LH,DLH,FRA,JFK,A343,D-AIFD,52.7307,-58.7374,36000,454,225,0,0,,1752268041
3b3515d3,DAL159,DL,DAL,DTW,ICN,A359,N576DZ,54.8226,-120.9523,36000,447,313,0,0,,1752268041
3b3515e2,JAL35,JL,JAL,HND,SIN,B763,JA617J,7.215,108.2406,39000,480,214,0,0,,1752268041
3b351614,EIN1XL,EI,EIN,DUB,PHL,A21N,EI-LRG,45.1497,-68.4409,34025,441,199,64,0,,1752268041
